id_fatt_studio,n_fat,data_fat,nota_acr,cliente,t_iva,t_pagamento,note,id_banca,n_conf
345,327,"09/12/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 11/10/2017",2,
346,328,"09/15/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 16/10/2017",2,
347,344,"09/15/17 00:00:00",0,128,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 6/10/2017",2,
458,152,"05/09/18 00:00:00",0,557,3,13,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

scadenza riba: 29/06/2018

DDT NR 984/CC DEL 08/05/2018",2,
464,162,"05/18/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

scadenza riba: 15/06/2018",2,
465,163,"05/23/18 00:00:00",0,564,4,13,"scadenza riba: 29/06/2018",2,
466,164,"05/24/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 21/06/2018",2,
468,166,"05/24/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 22/06/2018",2,
469,167,"05/25/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 22/06/2018",2,
470,168,"05/30/18 00:00:00",0,1,4,2,"SCADENZA RIBA 28/06/2018",2,
472,170,"05/30/18 00:00:00",0,512,3,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
344,326,"09/11/17 00:00:00",0,80,4,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA FATTURA: 11/10/2017",2,
348,345,"09/18/17 00:00:00",0,72,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 18/10/2017",2,
349,346,"09/19/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 18/10/2017",2,
351,348,"09/22/17 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 25/10/2017",2,
352,349,"09/26/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 25/10/2017",2,
353,350,"09/28/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 27/10/2017",2,
354,351,"10/02/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 02/11/2017",2,
356,353,"10/02/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 02/11/2017",2,
77,348,"12/22/15 00:00:00",0,11,4,2,"Riferimento doc. giustificativo 2015/00491
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 20/01/2016",,
82,27,"01/19/16 00:00:00",0,118,4,15,"Riferimento doc. giustificativo 2015/00491
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",,
83,28,"01/25/16 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2015/00491
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 25/02/2016",,
84,29,"02/01/16 00:00:00",0,53,4,2,"Riferimento doc. giustificativo 2015/00491
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 01/03/2016",,
85,55,"02/09/16 00:00:00",0,482,4,1,"Riferimento doc. giustificativo 2015/00491
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza: 09/03/2016",,
89,59,"02/17/16 00:00:00",0,53,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 17/03/2016",,
91,62,"02/24/16 00:00:00",0,343,4,2,"Scadenza Ri.Ba: 24/03/2016",,
94,65,"03/03/16 00:00:00",0,263,3,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",,
467,165,"05/24/18 00:00:00",0,1,4,2,"SCADENZA RIBA:22/06/2018",2,
471,169,"05/30/18 00:00:00",0,1,4,2,"SCADENZA RIBA 29/06/2018",2,
474,173,"06/01/18 00:00:00",0,186,4,13,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 31/07/2018",2,
475,174,"06/05/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 02/07/2018",2,
476,192,"06/07/18 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 06/07/2018",2,
480,196,"06/11/18 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 11/07/2018",2,
481,197,"06/12/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 06/07/2018",2,
482,198,"06/13/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 11/07/2018",2,
355,352,"10/02/17 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 02/11/2017",2,
357,355,"10/06/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 06/11/2017",2,
358,377,"10/09/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 09/11/2017",2,
360,379,"10/12/17 00:00:00",0,512,3,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

NETTO DA PAGARE: 71,76 €uro",2,
362,381,"10/16/17 00:00:00",0,71,4,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

scadenza fattura: 16/11/2017

BOLLO CE: DE-MV006-EG
LOTTO: UP17251001",2,
363,382,"10/16/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 16/11/2017",2,
364,383,"10/17/17 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 16/11/2017",2,
365,385,"10/23/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 23/11/2017",2,
194,379,"10/14/16 00:00:00",0,97,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 14/11/2016",2,
196,381,"10/18/16 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 18/11/2016",2,
197,382,"10/18/16 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 18/11/2016",2,
198,383,"10/24/16 00:00:00",0,510,,3,"Non Imponibile art. 41 d.l. 331/93

Paid with proforma: 16.375,00 €. Difference due: 65,50 €.

PO number: 4500442909

Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
199,384,"10/25/16 00:00:00",0,11,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 24/11/2016",2,
200,385,"10/27/16 00:00:00",0,113,4,14,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza: 30/11/2016",2,
201,387,"10/31/16 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza: 30/11/2016",2,
202,388,"11/02/16 00:00:00",0,512,3,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
477,193,"06/07/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 05/07/2018",2,
483,201,"06/14/18 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 13/07/2018",2,
478,194,"06/07/18 00:00:00",0,513,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 06/07/2018",2,
484,203,"06/14/18 00:00:00",0,93,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 13/07/2018",2,
479,195,"06/07/18 00:00:00",0,1,4,2,"scadenza riba: 04/07/2018",2,
485,204,"06/14/18 00:00:00",0,1,4,2,"scadenza riba: 12/07/2018",2,
203,390,"11/04/16 00:00:00",0,73,4,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

scadenza fattura: 05/12/2016",2,
204,391,"11/07/16 00:00:00",0,11,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 07/12/2016",2,
205,392,"11/08/16 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 07/12/2016",2,
206,417,"11/15/16 00:00:00",0,11,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 14/12/2016",2,
207,418,"11/21/16 00:00:00",0,11,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 21/12/2016",2,
209,422,"11/29/16 00:00:00",0,11,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 28/12/2016",2,
211,424,"12/02/16 00:00:00",0,11,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 02/01/2017",2,
212,425,"12/06/16 00:00:00",0,518,4,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
486,205,"06/14/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 12/07/2018",2,
487,206,"06/20/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 18/07/2018",2,
489,208,"06/21/18 00:00:00",0,39,3,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA FATTURA: 20/07/2018",2,
492,212,"06/28/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 25/07/2018",2,
494,214,"06/28/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 26/07/2018",2,
495,215,"07/02/18 00:00:00",0,1,4,2,"scadenza riba: 27/07/2018",2,
496,233,"07/03/18 00:00:00",0,1,4,2,"scadenza riba: 02/08/2018",2,
497,234,"07/05/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 03/08/2018",2,
210,423,"11/29/16 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 29/12/2016",2,
213,426,"12/09/16 00:00:00",0,1,4,2,"Nr. Ordine: 1788/2 del 05/12

Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 06/01/2017",2,
214,427,"12/12/16 00:00:00",0,1,4,2,"Nr. Ordine: 1788/2 del 05/12

Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 06/01/2017",2,
217,452,"12/16/16 00:00:00",0,80,4,1,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
218,454,"12/19/16 00:00:00",0,11,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

scadenza RIBA : 19/01/2017",2,
221,4,"01/12/17 00:00:00",0,320,4,3,,2,
222,33,"01/16/17 00:00:00",0,512,3,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
225,36,"01/17/17 00:00:00",0,320,4,3,"proforma : 12100 €
differenza a ns favore: 116,16 €",2,
488,207,"06/20/18 00:00:00",0,564,4,13,"SCADENZA RIBA: 31/07/2018",2,
493,213,"06/28/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 26/07/2018",2,
498,236,"07/05/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 03/08/2018",2,
499,237,"07/06/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 03/08/2018",2,
500,240,"07/12/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 09/08/2018",2,
501,241,"07/13/18 00:00:00",0,93,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 13/08/2018",2,
503,243,"07/16/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 10/08/2018",2,
506,246,"07/18/18 00:00:00",0,1,4,2,"scadenza riba: 16/08/2018",2,
215,428,"12/12/16 00:00:00",0,520,,26,"Non Imponibile art. 41 d.l. 331/93

Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Due date: 14/12/2016",2,
223,34,"01/16/17 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08 

SCADENZA RIBA: 16/02/2017",2,
226,37,"01/23/17 00:00:00",0,71,4,1,"Scadenza: 23/02/2017

BOLLO CEE: SE-1055-EC

Batch: 7616122870
Batch: 7616122970
Batch: 7616123070

Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
227,38,"01/24/17 00:00:00",0,71,4,1,"Scadenza: 24/02/2017

BOLLO CEE: FR 62 767 030 CE

 LOTTO NR: 162028 del 17/10/2017 

Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
230,45,"02/02/17 00:00:00",0,149,4,2,"SCADENZA RIBA: 02/03/2017 

Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
231,46,"02/06/17 00:00:00",0,513,4,2,"SCADENZA RIBA: 06/03/2017

Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
244,84,"02/27/17 00:00:00",0,524,,15,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
249,111,"03/10/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 10/04/2017",2,
216,429,"12/12/16 00:00:00",0,11,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Scadenza Ri.Ba: 12/01/2017",2,
232,47,"02/06/17 00:00:00",0,450,3,2,"SCADENZA RIBA: 06/03/2017

Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
250,112,"03/10/17 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 12/04/2017",2,
251,114,"03/24/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 24/04/2017",2,
252,115,"03/28/17 00:00:00",0,37,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 27/04/2017",2,
253,116,"04/04/17 00:00:00",0,526,,3,"Non Imponibile art. 41 d.l. 331/93",2,
254,138,"04/07/17 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 10/05/2017",2,
255,139,"04/11/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 10/05/2017",2,
502,242,"07/13/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 10/08/2018",2,
504,244,"07/16/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 10/08/2018",2,
507,247,"07/18/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 17/08/2018",2,
508,248,"07/20/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 17/08/2018",2,
509,249,"07/23/18 00:00:00",0,1,4,2,"scadenza riba: 17/08/2018",2,
510,250,"07/25/18 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

rif.doc. di trasporto nr 1956125, consegnato presso la ditta CHEF SERVICE

SCADENZA RIBA : 24/08/2018",2,
511,251,"07/25/18 00:00:00",0,564,4,13,"scadenza riba: 31/08/2018",2,
513,253,"07/27/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 24/08/2018",2,
359,378,"10/09/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA riba: 09/11/2017",2,
366,389,"11/06/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 06/12/2017",2,
368,410,"11/07/17 00:00:00",0,51,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 07/12/2017",2,
369,411,"11/08/17 00:00:00",0,72,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 07/12/2017",2,
370,412,"11/13/17 00:00:00",0,450,3,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 13/12/2017",2,
374,416,"11/20/17 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 20/12/2017",2,
375,418,"11/21/17 00:00:00",0,549,3,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
376,421,"11/30/17 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 29/12/2017",2,
505,245,"07/16/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 16/08/2018",2,
514,254,"07/30/18 00:00:00",0,1,4,2,"scadenza riba 24/08/2018",2,
515,255,"07/31/18 00:00:00",0,1,4,2,"scadenza riba: 30/08/2018",2,
516,256,"08/01/18 00:00:00",0,37,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA : 31/08/2018",2,
517,257,"08/02/18 00:00:00",0,1,4,2,"SCADENZA RIBA 31/08/2018",2,
520,260,"08/06/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA:06/09/2018",2,
521,277,"08/08/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 06/09/2018",2,
523,280,"08/09/18 00:00:00",0,548,,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

Non Imponibile art. 41 d.l. 331/93",2,
518,258,"08/02/18 00:00:00",0,512,3,3,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA - IT BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08",2,
522,278,"08/08/18 00:00:00",0,1,4,2,"SCADENZA RIBA: 07/09/2018",2,
524,281,"08/09/18 00:00:00",0,1,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 07/09/2018",2,
525,282,"08/09/18 00:00:00",0,1,4,2,"scadenza riba: 07/09/2018",2,
526,283,"08/10/18 00:00:00",0,513,4,2,"Riferimento doc. giustificativo 2016/00084
Controllato da ICEA -  BIO 006 - operatore controllato H2701. 
Conforme al Reg. CE 834/07 e CE 889/08

SCADENZA RIBA: 13/09/2018",2,
